Area Name,Year,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS,USPS
Refugio County,2017,Fourth Quarter,12,,,,,Professional and Business Services,48391,TX
Roberts County,2017,Fourth Quarter,4,7,40,378,16,Professional and Business Services,48393,TX
Robertson County,2017,Fourth Quarter,25,100,9.9,992,24.2,Professional and Business Services,48395,TX
Rockwall County,2017,Fourth Quarter,496,3030,9.4,1099,4.9,Professional and Business Services,48397,TX
Runnels County,2017,Fourth Quarter,22,227,68.1,721,54.1,Professional and Business Services,48399,TX
Rusk County,2017,Fourth Quarter,94,1347,-5.9,720,-3.7,Professional and Business Services,48401,TX
Sabine County,2017,Fourth Quarter,23,49,25.6,1096,6.4,Professional and Business Services,48403,TX
San Augustine County,2017,Fourth Quarter,16,40,0,907,1.8,Professional and Business Services,48405,TX
San Jacinto County,2017,Fourth Quarter,34,120,-2.4,1090,-3.6,Professional and Business Services,48407,TX
San Patricio County,2017,Fourth Quarter,139,1065,0.8,1344,17.6,Professional and Business Services,48409,TX
San Saba County,2017,Fourth Quarter,15,38,,671,,Professional and Business Services,48411,TX
Schleicher County,2017,Fourth Quarter,6,11,-45,643,-43.4,Professional and Business Services,48413,TX
Scurry County,2017,Fourth Quarter,35,295,9.3,1533,17,Professional and Business Services,48415,TX
Shackelford County,2017,Fourth Quarter,12,30,-3.2,848,9.6,Professional and Business Services,48417,TX
Shelby County,2017,Fourth Quarter,48,464,-0.4,804,13.2,Professional and Business Services,48419,TX
Sherman County,2017,Fourth Quarter,10,51,168.4,543,-19.1,Professional and Business Services,48421,TX
Smith County,2017,Fourth Quarter,1013,10166,21.2,1124,2.3,Professional and Business Services,48423,TX
Somervell County,2017,Fourth Quarter,30,249,3.8,1330,9.4,Professional and Business Services,48425,TX
Starr County,2017,Fourth Quarter,70,406,4.1,628,-36.1,Professional and Business Services,48427,TX
Stephens County,2017,Fourth Quarter,24,178,66.4,824,-12.2,Professional and Business Services,48429,TX
Sterling County,2017,Fourth Quarter,10,20,0,274,-22.2,Professional and Business Services,48431,TX
Stonewall County,2017,Fourth Quarter,1,,,,,Professional and Business Services,48433,TX
Sutton County,2017,Fourth Quarter,15,96,-11.9,587,1.6,Professional and Business Services,48435,TX
Swisher County,2017,Fourth Quarter,8,20,-25.9,942,13.5,Professional and Business Services,48437,TX
Tarrant County,2017,Fourth Quarter,8099,100442,0.8,1248,7.2,Professional and Business Services,48439,TX
Taylor County,2017,Fourth Quarter,538,5096,-1,860,-1.6,Professional and Business Services,48441,TX
Terrell County,2017,Fourth Quarter,6,20,,651,,Professional and Business Services,48443,TX
Terry County,2017,Fourth Quarter,18,97,-50.8,688,-16.6,Professional and Business Services,48445,TX
Throckmorton County,2017,Fourth Quarter,6,11,10,501,31.5,Professional and Business Services,48447,TX
Titus County,2017,Fourth Quarter,58,589,1.9,701,2.2,Professional and Business Services,48449,TX
Tom Green County,2017,Fourth Quarter,362,3551,-0.3,788,8.4,Professional and Business Services,48451,TX
Travis County,2017,Fourth Quarter,11413,141876,3.1,1610,1.2,Professional and Business Services,48453,TX
Trinity County,2017,Fourth Quarter,20,70,,656,,Professional and Business Services,48455,TX
Tyler County,2017,Fourth Quarter,26,58,-17.1,728,25.5,Professional and Business Services,48457,TX
Upshur County,2017,Fourth Quarter,82,317,-21.3,2640,109.9,Professional and Business Services,48459,TX
Upton County,2017,Fourth Quarter,6,,,,,Professional and Business Services,48461,TX
Uvalde County,2017,Fourth Quarter,52,561,-13.6,592,0.9,Professional and Business Services,48463,TX
Val Verde County,2017,Fourth Quarter,76,856,0.1,787,7.8,Professional and Business Services,48465,TX
Van Zandt County,2017,Fourth Quarter,121,563,15.8,1250,-2.3,Professional and Business Services,48467,TX
Victoria County,2017,Fourth Quarter,297,2319,-2.3,918,2.2,Professional and Business Services,48469,TX
Walker County,2017,Fourth Quarter,151,794,10.4,900,32.2,Professional and Business Services,48471,TX
Waller County,2017,Fourth Quarter,106,799,20.2,974,3.6,Professional and Business Services,48473,TX
Ward County,2017,Fourth Quarter,29,202,12.2,1329,37.2,Professional and Business Services,48475,TX
Washington County,2017,Fourth Quarter,103,734,15.6,890,-2.1,Professional and Business Services,48477,TX
Webb County,2017,Fourth Quarter,658,9445,3.2,588,-3,Professional and Business Services,48479,TX
Wharton County,2017,Fourth Quarter,95,528,34,751,-3.8,Professional and Business Services,48481,TX
Wheeler County,2017,Fourth Quarter,18,75,47.1,947,1.3,Professional and Business Services,48483,TX
Wichita County,2017,Fourth Quarter,417,4549,13.6,738,-18.6,Professional and Business Services,48485,TX
Wilbarger County,2017,Fourth Quarter,24,129,1.6,646,1.9,Professional and Business Services,48487,TX
Willacy County,2017,Fourth Quarter,20,232,-29.1,683,9.1,Professional and Business Services,48489,TX
Williamson County,2017,Fourth Quarter,2335,19344,-0.9,1396,7,Professional and Business Services,48491,TX
Wilson County,2017,Fourth Quarter,97,364,3.7,972,10,Professional and Business Services,48493,TX
Winkler County,2017,Fourth Quarter,11,108,40.3,1867,8.1,Professional and Business Services,48495,TX
Wise County,2017,Fourth Quarter,166,900,-8.2,1107,29.8,Professional and Business Services,48497,TX
Wood County,2017,Fourth Quarter,93,400,5.8,980,0.1,Professional and Business Services,48499,TX
Yoakum County,2017,Fourth Quarter,21,85,-1.2,1659,5.1,Professional and Business Services,48501,TX
Young County,2017,Fourth Quarter,63,307,11.6,1013,2.9,Professional and Business Services,48503,TX
Zapata County,2017,Fourth Quarter,16,104,11.8,936,-24.6,Professional and Business Services,48505,TX
Zavala County,2017,Fourth Quarter,12,143,13.5,588,-2.6,Professional and Business Services,48507,TX
 ,,,,,,,,,,
